batteryMilliWatts,batteryMilliAmps,isBatteryInFloat,batteryVoltage,samplePeriodMilliSec,timestamp,SOC_pct,Load_W,Solar_W,Grid_W
126,9,3,13508,300000,1629384900,100,1.174517869949,-2.471950054168,1.171414017677
1353,100,3,13506,300000,1629385200,100,0.08876007795333,-2.328244924545,0.886359333992
179,13,3,13495,300000,1629385500,100,1.350822567939,-2.046700954437,0.516636967659
-904,-67,3,13499,300000,1629385800,100,1.3444108963,-1.726578474044,1.286713600158
-315,-23,3,13498,300000,1629386100,100,1.426179528236,-1.50124156475,0.390198767185
-969,-71,3,13498,300000,1629386400,100,1.405646800994,-1.269176244735,0.83309084177
-351,-26,1,13013,300000,1629386700,100,1.335407495498,-0.953862428665,-0.03049967996776
-349,-26,1,12960,300000,1629387000,100,1.15312552452,-0.773118257522,-0.03037675656378
-85,-6,1,12963,300000,1629387300,100,0.733974039554,-0.557033896446,-0.09115099161863
-93,-7,1,12950,300000,1629387600,100,0.549904942512,-0.40588220953941,-0.05058649554848
-119,-9,1,12941,300000,1629387900,100,0.41216596961,-0.242065742612,-0.0505542717874
-162,-12,1,12922,300000,1629388200,100,0.352754294872,-0.1502472013235,-0.04038264974951
-231,-17,1,12910,300000,1629388500,100,0.385047644377,-0.052209854126,-0.100859940052
-257,-19,1,12904,300000,1629388800,100,0.26745337247848,0.0,-0.01008139085024
-337,-26,1,12901,300000,1629389100,100,0.28043580055236,0.00652176328003,0.05039544031023
-10,0,1,12921,300000,1629389400,100,0.0195965655148,-0.0195965655148,0.01009520050138
8,0,1,12920,300000,1629389700,100,0.0,-0.03918776661157,0.0302814617753
35,2,1,12915,300000,1629390000,100,-0.01305842027068,-0.03264604881405,0.01009059697389
32,2,1,12917,300000,1629390300,100,-0.00652980618179,-0.02611922472715,0.0
-75,-5,1,12912,300000,1629390600,100,0.039164531976,0.00652742292732,0.0302635077387
13,1,1,12906,300000,1629390900,100,0.03914666175842,-0.05219555273652,0.0
16,1,1,12908,300000,1629391200,99,0.01957601122558,-0.02610135264694,-0.01008461322635
69,5,1,12909,300000,1629391500,99,-0.01305186655372,-0.02610373310744,-0.03025659918785
56,4,1,12907,300000,1629391800,99,-0.0195751171559,-0.00652503967285,-0.03025245480239
36,2,1,12905,300000,1629392100,99,0.00652384851128,-0.01304769702255,-0.03024693019688
-58,-4,1,12895,300000,1629392400,99,0.097781740129,-0.01955634914338,-0.02014896832406
-13,-1,1,12899,300000,1629392700,99,0.01304173842072,0.0,0.0
46,3,1,12894,300000,1629393000,99,0.01303697284311,-0.03911091387271,-0.02014804817736
6,0,1,12893,300000,1629393300,99,0.03258944675326,-0.039107337594,0.0
-37,-2,1,12894,300000,1629393600,99,0.0,-0.01303637679666,0.05036781728267
-6215,-491,1,12638,300000,1629393900,98,6.286680221557,-0.03194451332092,-0.039495036006
-5743,-453,1,12653,300000,1629394200,98,5.807885169982,-0.04477445036172,-0.01977053657174
-5983,-472,1,12653,300000,1629394500,98,6.044550418853,-0.05117079988121,-0.00988526828587
-5530,-436,1,12655,300000,1629394800,98,5.597848892211,-0.05757786706089,-0.0098871095106
-5513,-435,1,12655,300000,1629395100,98,5.585053920745,-0.03198770433664,-0.0395484380424
-5549,-438,1,12656,300000,1629395400,98,5.630097866058,-0.05118271335959,-0.02966270968317
-10603,-845,1,12545,300000,1629395700,98,10.680152893066,-0.05707919597625,-0.0196029599756
-10749,-857,1,12541,300000,1629396000,98,10.796593666076,-0.05705774575471,0.00979779567569
-6760,-537,1,12584,300000,1629396300,98,6.876776695251,-0.05725345760583,-0.05898842215538
-6757,-537,1,12579,300000,1629396600,98,6.753378391265,-0.02543645538389,0.02948316372931
-10585,-844,1,12532,300000,1629396900,98,10.662279129028,-0.05701753497123,-0.01958178170025
-10461,-834,1,12530,300000,1629397200,98,10.48341178894,-0.03167194128036,0.00978950969874
-11418,-913,1,12503,300000,1629397500,98,11.465722084045,-0.03792411088943,-0.00976833235472
-11650,-932,1,12500,300000,1629397800,98,11.602043151855,0.0,0.04883014783263
-11600,-928,1,12495,300000,1629398100,98,11.6287021637,-0.0378990843892,0.00976188667118
-8602,-687,1,12517,300000,1629398400,98,8.618103981018,-0.02531014755368,0.00977891962975
-8591,-686,1,12511,300000,1629398700,98,8.639753341674,-0.01897456683218,-0.02932433411478
-8563,-684,1,12503,300000,1629399000,98,8.602452278137,-0.01896205544471,-0.01953666470944
-12328,-989,1,12462,300000,1629399300,98,12.353972435,-0.00629983330145,-0.01947221159934
-12416,-996,1,12455,300000,1629399600,98,12.4162197113,0.0,0.0
-12437,-999,1,12447,300000,1629399900,98,12.471507072448,-0.04404669627547,0.00972459558397
-12498,-1004,1,12437,300000,1629400200,98,12.562067985534,-0.04401125013828,-0.01943353936076
-12454,-1001,1,12433,300000,1629400500,98,12.463624000549,-0.01885570771992,0.00971354730427
-9372,-752,1,12461,300000,1629400800,98,9.442555427551,-0.03149618208408,-0.03894073888659
-12279,-988,1,12422,300000,1629401100,98,12.301689147949,-0.03139787912368,0.00970479939132
-12242,-986,1,12413,300000,1629401400,98,12.299794197082,-0.01882621459662,-0.03879341483116
-13082,-1055,1,12396,300000,1629401700,98,13.128875732421,-0.05640089511871,0.00968500319868
-13168,-1062,1,12390,300000,1629402000,98,13.2541732788,-0.03758272528648,-0.04840199649333
-13202,-1066,1,12383,300000,1629402300,98,13.234090805053,-0.01252042688429,-0.01934975013136
-13243,-1069,1,12377,300000,1629402600,98,13.259077072143,-0.02502893656492,0.00967027060687
-13228,-1069,1,12372,300000,1629402900,98,13.221495628356,-0.01250851154327,0.01933133415877
-10246,-826,1,12393,300000,1629403200,98,10.255770683288,0.0,-0.00968224089592
-12988,-1051,1,12357,300000,1629403500,98,13.093933105468,-0.03748263418674,-0.0675823315978
-13049,-1056,1,12351,300000,1629403800,98,13.049599647521,0.0,0.0
-12970,-1050,1,12344,300000,1629404100,98,13.01155090332,-0.03120275959372,-0.00964448973536
-13842,-1123,1,12323,300000,1629404400,98,13.904974937438,-0.04360879585146,-0.01925583183765
-12896,-1045,1,12331,300000,1629404700,98,12.966096878051,-0.049869608134,-0.01926780305802
-12938,-1049,1,12323,300000,1629405000,98,13.007880210876,-0.04983862489461,-0.01925583183765
-9292,-751,1,12358,300000,1629405300,98,9.352362632751,-0.0312370173633,-0.02896523661911
-12746,-1034,1,12316,300000,1629405600,98,12.819240570068,-0.043581686914,-0.02886579371988
-22496,-1847,1,12174,300000,1629405900,98,22.5930252075,-0.04923569411039,-0.04755720123648
-19905,-1633,1,12183,300000,1629406200,98,19.911817550659,0.0123178595677,-0.01903669163584
-20869,-1715,1,12168,300000,1629406500,98,20.950931549072,-0.04305829107761,-0.03802550584077
-18971,-1557,1,12178,300000,1629406800,98,19.0175704956,-0.05540890991687,0.00951466243714
-19800,-1628,1,12156,300000,1629407100,98,19.837751388549,-0.01843657158315,-0.0189952570945
-19733,-1625,1,12141,300000,1629407400,98,19.848613739,-0.06751229614019,-0.04742599278688
-18927,-1559,1,12141,300000,1629407700,98,18.934129714965,-0.00613748189062,0.0
-18849,-1553,1,12129,300000,1629408000,98,18.879877090454,-0.03065910376608,0.0
-18720,-1544,1,12119,300000,1629408300,98,18.71724319458,-0.00612675771117,0.00946862529963
-19347,-1599,1,12096,300000,1629408600,98,19.353471756,-0.00611484190449,0.0
-18226,-1506,1,12099,300000,1629408900,98,18.2948360443,-0.03058314509689,-0.03781189024448
-17942,-1484,1,12089,300000,1629409200,98,17.9985561371,-0.03666938841342,-0.0188902914524
-18576,-1539,1,12069,300000,1629409500,98,18.6328754425,-0.01830341480672,-0.03771613165736
-18460,-1530,1,12058,300000,1629409800,98,18.4945831299,-0.02438310533761,-0.00942074507474
-9725,-798,1,12175,300000,1629410100,98,9.736827850341,-0.03077379241585,0.01902380026876
-9248,-759,1,12172,300000,1629410400,98,9.273425102233,-0.02461427077651,0.0
-8158,-669,1,12189,300000,1629410700,98,8.208059310913,-0.04929765686392,0.0
-9182,-754,1,12164,300000,1629411000,98,9.2113494873,0.0,-0.02850946225225
-9050,-744,1,12160,300000,1629411300,98,9.1410522461,-0.04303118214011,-0.04750195518136
-9020,-742,1,12155,300000,1629411600,98,9.033044815063,-0.01228985842317,0.0
-7907,-650,1,12165,300000,1629411900,98,7.9577050209,-0.03074847161769,-0.01900814846158
-7731,-635,1,12164,300000,1629412200,98,7.815504550933,-0.03689459338784,-0.04751576483249
-7660,-629,1,12163,300000,1629412500,98,7.722894191741,-0.04304160922765,-0.01900538615882
-8436,-694,1,12143,300000,1629412800,98,8.52661705017,-0.042970713228,-0.0474352017045
-7548,-621,1,12154,300000,1629413100,98,7.606683254241,-0.04915466159582,-0.00949578639119
-7495,-616,1,12154,300000,1629413400,98,7.52644252777,-0.03072017244994,0.0
-6542,-537,1,12165,300000,1629413700,98,6.5801730156,-0.01844908297061,-0.01900814846158
-6562,-539,1,12162,300000,1629414000,98,6.6216173172,-0.03074102662503,-0.0285053178668
-6467,-532,1,12155,300000,1629414300,98,6.488729953765,-0.03072315268218,0.00949624832719
-6386,-525,1,12152,300000,1629414600,98,6.401153087615,-0.02457256615161,0.00949394609779
-6317,-519,1,12151,300000,1629414900,98,6.370127677917,-0.02457137405872,-0.028480457142
-6226,-512,1,12151,300000,1629415200,98,6.2349858284,-0.01842852868139,0.00949348509311
-6145,-505,1,12145,300000,1629415500,98,6.20126247406,-0.03683918341994,-0.01897776313126
-7010,-578,1,12124,300000,1629415800,98,7.097544193267,-0.03064570203423,-0.05683385208249
-6933,-572,1,12118,300000,1629416100,98,7.032832622528,-0.06126160919666,-0.03787081688642
-6962,-574,1,12111,300000,1629416400,98,7.0528755188,-0.04285601899027,-0.04730859398841
-6949,-574,1,12106,300000,1629416700,98,6.9828119278,-0.04283934086561,0.00945803616195
-6856,-566,1,12105,300000,1629417000,98,6.896461486816,-0.03059654682874,-0.00945711508393
-5656,-466,1,12123,300000,1629417300,98,5.669178962707,-0.01225768495351,0.0
-5575,-460,1,12113,300000,1629417600,98,5.658370494842,-0.0734853297472,-0.00946402084082
-5573,-459,1,12116,300000,1629417900,98,5.635246276855,-0.04287687689065,-0.01893264614045
-5560,-459,1,12111,300000,1629418200,98,5.620534420013,-0.01224517356604,-0.04731089621782
-5493,-453,1,12102,300000,1629418500,98,5.548862934112,-0.03670692071318,-0.0189096275717
-6417,-531,1,12083,300000,1629418800,98,6.468992710113,-0.061085857451,0.00944054219871
-5421,-448,1,12099,300000,1629419100,98,5.498849391937,-0.03058314509689,-0.0472648628056
-5425,-448,1,12095,300000,1629419400,98,5.503088474273,-0.04891634732484,-0.0283492449671
-5724,-473,1,12089,300000,1629419700,98,5.830432415008,-0.04889252036809,-0.05667087808251
-6254,-518,1,12070,300000,1629420000,98,6.285092830657,-0.03051015734672,0.0
-5392,-446,1,12080,300000,1629420300,98,5.42310142517,-0.03053548000752,0.0
-6267,-519,1,12057,300000,1629420600,98,6.272246837615,-0.04266835004091,0.03768114000558
-6199,-514,1,12052,300000,1629420900,98,6.239024639129,-0.03046398423612,-0.00941614154726
-5399,-447,1,12062,300000,1629421200,98,5.4512219429,-0.0426829457283,-0.00942350830882
-5271,-437,1,12059,300000,1629421500,98,5.407481670379,-0.060963716358,-0.0753733292222
-5329,-442,1,12054,300000,1629421800,98,5.3076043129,-0.00609369110316,0.02825256809592
-6059,-503,1,12023,300000,1629422100,98,6.096435070037,-0.03646919876337,0.0
-5326,-442,1,12034,300000,1629422400,98,5.347451686859,-0.03041781298816,0.00940186996012
-5191,-431,1,12027,300000,1629422700,98,5.283768177032,-0.05472256243228,-0.03758722171187
-5151,-428,1,12019,300000,1629423000,98,5.237610816955,-0.04860892519354,-0.037561442703
-5164,-429,1,12013,300000,1629423300,98,5.210494995117,-0.03643703088164,-0.00938529614359
-5191,-432,1,12004,300000,1629423600,98,5.224866867065,-0.02427348308265,-0.00937839131802
-5143,-428,1,11991,300000,1629423900,98,5.19523191452,-0.04243480414152,-0.00936872325837
-5845,-488,1,11970,300000,1629424200,98,5.869559288024,-0.02420436963438,0.0
-5073,-423,1,11977,300000,1629424500,98,5.104084014892,-0.01210933551192,-0.01871442608535
-5046,-421,1,11963,300000,1629424800,98,5.085962295532,-0.03023758716881,-0.00934616383165
-4972,-415,1,11953,300000,1629425100,98,5.069868087768,-0.06042750924825,-0.03735519200563
-4998,-418,1,11941,300000,1629425400,98,5.022364139556,-0.04225546866655,0.01865825988352
-4926,-413,1,11927,300000,1629425700,98,4.932004928588,-0.02411738596856,0.01863616146147
-5517,-463,1,11897,300000,1629426000,98,5.563367843627,-0.03608670830726,-0.00929506216198
-5484,-461,1,11871,300000,1629426300,98,5.526963710784,-0.02400418743491,-0.01854868978261
-5327,-449,1,11851,300000,1629426600,98,5.397817134857,-0.02396367490291,-0.04629345983266
-5177,-438,1,11807,300000,1629426900,98,5.234702587127,-0.02984436973929,-0.02767387405037
-4613,-398,1,11584,300000,1629427200,98,4.667210102081,-0.03513583913445,-0.01810028217732
-3728,-329,1,11307,300000,1629427500,98,3.7896835804,-0.03429577872157,-0.02650128491222
-3422,-305,1,11199,300000,1629427800,98,3.4648065567,-0.03396869078278,-0.00874951202422
-3201,-287,1,11134,300000,1629428100,98,3.264634370803,-0.01125736255198,-0.05219322443008
52,4,1,11951,300000,1629428400,86,0.02416743151843,-0.03020928613841,-0.04668708145618
0,0,1,11917,300000,1629428700,38,0.00602458044886,-0.00602458044886,0.0
0,0,1,11918,300000,1629429000,33,-0.00602487847209,0.00602487847209,0.0
21,1,1,11924,300000,1629429300,33,0.02411142922937,-0.01808357052505,-0.02794733829796
-8,0,1,11931,300000,1629429600,34,0.03618858382105,0.0,-0.02796391025185
9,0,1,11935,300000,1629429900,34,0.03016758337616,-0.01206703390926,-0.02797357924282
-21,-1,1,11940,300000,1629430200,35,0.03017949685454,-0.01810769923031,0.00932820886373
58,4,1,11946,300000,1629430500,35,0.0120777580887,-0.02415551617741,-0.04666406288743
-27,-2,1,11948,300000,1629430800,35,0.01812110468745,0.0,0.00933511462062
13,1,1,11948,300000,1629431100,35,0.04228049144148,-0.01812020875513,-0.0373386144638
-12,-1,1,11945,300000,1629431400,35,0.03623148426413,-0.02415432408452,0.0
24,2,1,11947,300000,1629431700,35,-0.00603977264836,-0.0181193165481,0.0
-2,0,1,11947,300000,1629432000,35,0.03019886091351,-0.0181193165481,-0.00933419447392
62,5,1,11949,300000,1629432300,35,0.03020332939922,-0.01812199875712,-0.0746846050024
23,1,1,11947,300000,1629432600,35,0.04831818118691,-0.00603977264836,-0.06533936411142
129,10,1,11970,300000,1629432900,36,0.03630655258893,-0.090766377747,-0.07481350749731
361,30,1,11998,300000,1629433200,38,0.01213078293949,-0.260811805725,-0.11248543858528
448,37,1,12038,300000,1629433500,40,0.02434259466826,-0.425995379686,-0.04702546447515
574,47,1,12062,300000,1629433800,42,0.00609756400809,-0.524390459061,-0.05654104799032
621,51,1,12080,300000,1629434100,44,0.0061070965603,-0.580174148083,-0.04719119891524
686,56,1,12099,300000,1629434400,45,0.03058165311813,-0.678912699222,-0.03781004622578
698,57,1,12121,300000,1629434700,47,0.01838295161724,-0.716935098171,0.0
907,74,1,12164,300000,1629435000,49,0.0,-0.879363775253,-0.02851084060966
883,72,1,12187,300000,1629435300,51,0.01848215050995,-0.825536131859,-0.07616886496543
952,77,1,12218,300000,1629435600,53,0.01235301140695,-0.907946228981,-0.05727304890751
1214,98,1,12278,300000,1629435900,56,-0.01241378113627,-1.173102259635,-0.02877740189433
-2673,-224,1,11890,300000,1629436200,58,3.97920012474,-1.268294811248,-0.03715814650058
-2049,-180,1,11347,300000,1629436500,12,2.93136024475,-0.837531626224,-0.04432763904333
-2093,-185,1,11263,300000,1629436800,0,2.750163078308,-0.603555440903,-0.05279816687107
-2059,-182,1,11261,300000,1629437100,0,2.755424261093,-0.643311858177,-0.05278987437486
678,56,1,12046,300000,1629437400,34,0.09134279936552,-0.694205284118,-0.07528861612081
601,49,1,12086,300000,1629437700,43,0.11609142273664,-0.641557812691,-0.07554274797439
613,50,1,12084,300000,1629438000,44,0.0,-0.53758174181,-0.07552801817655
492,40,1,12095,300000,1629438300,45,0.02445817366242,-0.507507026196,-0.00944974925369
579,47,1,12105,300000,1629438600,46,0.06731568276882,-0.599721491337,-0.04728787764906
716,59,1,12145,300000,1629438900,47,0.0,-0.669245183468,-0.04744440689682
841,69,1,12188,300000,1629439200,50,-0.00616161106154,-0.807170987129,-0.02856747061014
1022,83,1,12239,300000,1629439500,54,0.03712337464094,-1.002331137657,-0.05737249180674
1185,96,1,12286,300000,1629439800,57,0.01242212206125,-1.130413055419,-0.0671923905611
1323,107,1,12347,300000,1629440100,61,0.01248408481478,-1.317070722579,-0.01929358392953
1575,126,1,12404,300000,1629440400,65,-0.01881191506981,-1.517494559288,-0.03876395151019
1737,139,1,12454,300000,1629440700,68,-0.01888787932693,-1.71879696846,0.0
1911,153,1,12473,300000,1629441000,70,0.01891647651791,-1.891647696495,-0.03897940739989
2244,179,1,12504,300000,1629441300,72,0.01264196727424,-2.237627983093,-0.01953758485615
-5712,-445,1,12821,300000,1629441600,74,-0.174993723631,-2.4563934803,8.343725204467
2783,221,1,12545,300000,1629441900,75,0.00634213397279,-2.72077512741,-0.06861036270856
3707,294,1,12589,300000,1629442200,75,-0.00636417791247,-3.691222667694,-0.00983554776757
3237,257,1,12568,300000,1629442500,75,0.03812071681022,-3.246614217758,-0.0294569209218
2335,186,1,12509,300000,1629442800,75,-0.0316183194518,-2.24490070343,-0.05863761529326
334,26,1,12404,300000,1629443100,70,1.109903097152,-1.385811090469,-0.05814592540264
693,55,1,12456,300000,1629443400,68,1.391604661941,-2.04647731781,-0.03892600536346
959,77,1,12430,300000,1629443700,70,1.407625913619,-2.337664365768,-0.02913511544466
857,69,1,12407,300000,1629444000,67,1.354779839515,-2.163884401321,-0.04846645146608
1193,96,1,12412,300000,1629444300,67,1.336534380912,-2.491099357604,-0.03878973051905
1005,81,1,12406,300000,1629444600,67,1.41736626625,-2.345553159713,-0.0775389522314
454,36,1,12372,300000,1629444900,65,1.33847439289,-1.763784050941,-0.02899838238954
30174,2413,1,12502,300000,1629445200,63,1.504252076148,-1.251436471939,-30.426916122436
-31,-2,1,12374,300000,1629445500,64,1.382453680038,-1.263600230216,-0.08700758218765
83,6,1,12328,300000,1629445800,62,1.296299815177,-1.302532076835,-0.07705279439687
-23,-1,1,12326,300000,1629446100,62,1.339733123779,-1.258726000785,-0.0577813014388
41,3,1,12316,300000,1629446400,62,1.313676476478,-1.307450532913,-0.04810965806245
-42,-3,1,12321,300000,1629446700,62,1.276931405067,-1.195955276489,-0.03850613906979
-8403,-671,1,12516,300000,1629447000,62,1.2021753788,-1.119921207427,8.321469306945
112,9,1,12328,300000,1629447300,62,1.283835411071,-1.396015286445,0.0
628,50,1,12350,300000,1629447600,62,1.286105990409,-1.885456204414,-0.02894590236246
2156,173,1,12423,300000,1629447900,64,0.364249974489,-2.442986965179,-0.07764577120542
2550,204,1,12499,300000,1629448200,69,-0.01263720076531,-2.508484125137,-0.02929532900452
2821,225,1,12508,300000,1629448500,71,0.02529346570372,-2.788604497909,-0.05863485112786
2966,236,1,12517,300000,1629448800,71,0.01265566982328,-2.929787397384,-0.04889690876007
2668,213,1,12509,300000,1629449100,71,-0.01897099055349,-2.649615049362,0.0
2705,216,1,12510,300000,1629449400,71,0.01897277869284,-2.67516207695,-0.04886928200721
3043,242,1,12525,300000,1629449700,72,-0.01266401167958,-3.001370429992,-0.02935747988522
3067,244,1,12531,300000,1629450000,72,0.0190049521625,-3.047127246856,-0.03916172310709
4716,364,1,12935,300000,1629450300,78,-0.1765621304512,-2.923084020614,-1.616999983787
39107,3025,1,12927,300000,1629450600,84,-0.03921100497245,-3.143415689468,-35.925006866455
35506,2733,1,12990,300000,1629450900,88,-0.03283520787954,-3.362325906753,-32.1116409302
3193,253,1,12613,300000,1629451200,91,0.00637639174238,-3.111678838729,-0.08868980407714
3088,245,1,12584,300000,1629451500,90,0.0,-3.098193883895,0.00983186438679
3057,243,1,12572,300000,1629451800,90,-0.02542215585708,-3.012525081634,-0.01964439265429
3154,250,1,12571,300000,1629452100,90,-0.02542096376419,-3.050515174865,-0.0785738825798
2919,232,1,12561,300000,1629452400,90,0.05080141499638,-2.92108130455,-0.04906954616308
3259,258,1,12598,300000,1629452700,92,0.03821187093853,-3.228903293609,-0.06889717280864
3914,310,1,12601,300000,1629453000,92,-0.01274086721241,-3.911446094512,0.0098452148959
4175,331,1,12610,300000,1629453300,92,0.02549841627478,-4.181740283966,-0.01970332115888
38832,3014,1,12881,300000,1629453600,93,-0.07814318686723,-3.933206796646,-34.82107925415
-485,-37,1,12861,300000,1629453900,94,-0.20155592262744,-3.543483257293,4.230309963226
3441,271,1,12667,300000,1629454200,95,-0.01280759554356,-3.349185943603,-0.079174220562
3169,251,1,12622,300000,1629454500,94,0.01276171952486,-3.133001804351,-0.04930664226412
-197,-15,1,12522,300000,1629454800,81,2.994192838668,-2.728323698043,-0.06848145276308
883,70,1,12495,300000,1629455100,74,1.913994073867,-2.728863000869,-0.06833643466234
1362,108,1,12521,300000,1629455400,73,1.89897608757,-3.221929073333,-0.03913041576743
4190,332,1,12612,300000,1629455700,73,-0.00637579569593,-4.144266605377,-0.03941400721669
-4654,-351,1,13237,300000,1629456000,76,-0.153912767768,-4.985435009,9.793841362
4948,384,1,12861,300000,1629456300,82,0.01300301309674,-4.9411444664,-0.020095564425
-6673,-504,1,13223,300000,1629456600,87,-0.1804871559143,-5.615155696868,12.469414711
6441,503,1,12783,300000,1629456900,90,0.05169986188411,-6.423707008361,-0.069912314415
7214,563,1,12793,300000,1629457200,90,-0.00646724877879,-7.198047637939,-0.00999483838677
8028,626,1,12808,300000,1629457500,90,0.00647469609976,-7.9444513321,-0.09005712717771
-4456,-333,1,13360,300000,1629457800,94,-0.1755993515253,-7.517003059387,12.1495103836
9105,677,1,13445,300000,1629458100,100,-0.23108841478824,-7.109366416931,-1.764674901962
7772,582,1,13345,300000,1629458400,100,-0.10794198513031,-6.726133346557,-0.938359260559
24254,1820,1,13321,300000,1629458700,100,-0.03367080166935,-6.0809469223,-18.139991760253
6361,494,1,12870,300000,1629459000,100,0.04554390534758,-6.3566274643,-0.05027573928236
6862,529,1,12958,300000,1629459300,100,0.098264336586,-6.95056438446,-0.01012420561164
44659,3236,1,13799,300000,1629459600,100,-0.06278443336486,-8.350330352783,-36.2462806702
41089,2999,1,13699,300000,1629459900,100,-0.20775325596332,-7.950025081634,-32.931411743164
51036,3689,1,13832,300000,1629460200,100,-0.174818277359,-8.195481300354,-42.6658287048
42126,2989,1,14092,300000,1629460500,100,-0.14960612356662,-8.385067939758,-33.591434478759
41,3,0,13465,300000,1629460800,100,0.06807143241167,-0.130533784628,0.02104026265442
46160,3244,1,14228,300000,1629461100,100,-0.17262993752956,-10.1492023468,-35.8390235901
17037,1198,2,14211,300000,1629461400,100,-0.122127622366,-9.454113960266,-7.460886955261
38617,2713,2,14233,300000,1629461700,100,-0.0287811923772,-8.008366584777,-30.580013275146
41545,2933,2,14160,300000,1629462000,100,-0.0787419527769,-6.950767040252,-34.5163078308
31189,2200,2,14171,300000,1629462300,100,-0.13611070811748,-6.132145404815,-24.9212837219
-5539,-389,2,14207,300000,1629462600,100,-0.1939110904932,-6.442157745361,12.175919532775
47005,3296,2,14260,300000,1629462900,100,-0.13696534931659,-5.882301330566,-40.9867172241
5726,434,1,13178,300000,1629463200,100,0.00666177272796,-5.7024769783,-0.030886400491
7368,556,3,13237,300000,1629463500,100,0.04684093222022,-7.394175529479,-0.02068300917744
6866,519,3,13222,300000,1629463800,100,0.01336882449686,-6.838153362274,-0.04132182151079
5954,451,1,13187,300000,1629464100,100,0.01333248242735,-5.926287651062,-0.04120948910713
7604,573,3,13263,300000,1629464400,100,0.01340993400663,-7.596726894378,-0.02072444371879
8263,620,3,13314,300000,1629464700,100,0.094232365489,-8.3261013031,-0.03120682202279
7063,531,3,13288,300000,1629465000,100,0.02015243284404,-7.073504447937,-0.01038155704736
5973,450,3,13253,300000,1629465300,100,0.0468972325325,-5.989446163177,-0.03106180205941
5494,415,3,13217,300000,1629465600,100,0.02004519291222,-5.452291965484,-0.061957873404
5612,424,3,13232,300000,1629465900,100,0.107026860118,-5.69918012619,-0.02067564241588
5878,443,3,13250,300000,1629466200,100,0.0,-5.847714424133,-0.03105627931654
6371,479,3,13286,300000,1629466500,100,0.01343317050486,-6.3538889885,-0.03114052861928
6362,475,3,13368,300000,1629466800,100,-0.00675799231976,-6.345754146575,-0.01044416986405
5285,398,3,13255,300000,1629467100,100,-0.00670109502971,-5.206750392913,-0.07249366492033
4540,343,3,13227,300000,1629467400,100,0.04011898115277,-4.580250263214,0.0
4235,320,3,13214,300000,1629467700,100,0.00668024178594,-4.22191286087,-0.02064801938831
3467,263,1,13175,300000,1629468000,100,0.0,-3.436859369277,-0.03088087402284
2421,182,3,13296,300000,1629468300,100,0.040328104049,-2.430742740631,-0.031162628904
3068,233,1,13155,300000,1629468600,100,0.03990271314978,-3.025955915451,-0.0822237804532
2971,225,1,13155,300000,1629468900,100,0.03325226157903,-2.932849645614,-0.07194580882787
2522,192,1,13125,300000,1629469200,100,0.01990488544106,-2.501380681991,-0.04101612791419
1952,148,1,13151,300000,1629469500,100,0.02659227885305,-1.927939891815,-0.05137144401669
1140,87,1,13057,300000,1629469800,100,0.01980211213231,-1.089116334915,-0.07140763103961
948,72,1,13002,300000,1629470100,100,0.059156998992,-0.946511983871,-0.06094964221119
-7016,-513,1,13672,300000,1629470400,100,-0.15205092728137,-1.472129464149,8.641142845153
1989,151,1,13156,300000,1629470700,100,0.01330209709703,-1.962059020996,-0.04111557081341
1848,141,1,13099,300000,1629471000,100,0.0,-1.82771384716,-0.0204684715718
1638,125,1,13073,300000,1629471300,100,0.01982713490724,-1.67869746685,0.0204279590398
-12165,-889,1,13680,300000,1629471600,100,-0.15906511247158,-1.431586027145,13.755674362182
28779,2110,1,13639,300000,1629471900,100,-0.06894724071025,-1.358260512351,-27.3526248932
1297,98,1,13114,300000,1629472200,100,0.01325920037925,-1.259623885154,-0.05122872442007
1096,84,1,13049,300000,1629472500,100,0.0263861361891,-1.0620418787,-0.06116785481572
808,62,1,13017,300000,1629472800,100,0.03948447108268,-0.868658304214,0.0203404854983
816,62,1,13053,300000,1629473100,100,0.026395669207,-0.791869997978,-0.05099163204431
687,52,1,13052,300000,1629473400,100,0.03958813846111,-0.686194419861,-0.04078778252005
380,29,1,12981,300000,1629473700,100,0.04593801870942,-0.426567286253,0.0
318,24,1,12965,300000,1629474000,100,0.01310846768319,-0.301494717598,-0.03038780950009
222,17,1,12946,300000,1629474300,100,0.03926819935441,-0.261787980795,0.0
169,13,1,12925,300000,1629474600,100,0.03266987949609,-0.202553257346,0.0
112,8,1,12914,300000,1629474900,100,0.032641582191,-0.10445307195186,-0.04035686701536
96,7,1,12901,300000,1629475200,100,0.02608824335038,-0.07174266129732,-0.05039773508906
32,2,1,12895,300000,1629475500,100,0.01955634914338,-0.05215027183294,0.0
43,3,1,12888,300000,1629475800,99,0.01954651810228,-0.03257753327488,-0.03020825982093
0,0,1,12887,300000,1629476100,99,0.02605845406651,-0.02605845406651,0.0
-14,-1,1,12883,300000,1629476400,99,0.00651282677427,-0.03256412968039,0.04026110842823
122,9,1,12878,300000,1629476700,99,0.00651044305414,-0.0585939772427,-0.07043115794658
26,2,1,12879,300000,1629477000,99,0.01302148308604,-0.01953222230076,-0.0201241094619
12,0,1,12876,300000,1629477300,98,-0.01301850285381,-0.0195277519524,0.02011950314044
10,0,1,12873,300000,1629477600,98,0.06507761776447,-0.06507761776447,-0.01005745027214
