Time_s,Bat_V,Dcdc_A,Grid_A,Grid_V,Grid_W,Load_W,RSSI_dB,SOC_pct,Solar_V,Solar_W,UsbInfo,ChgState,GridInfo,Int_degC,LoadInfo,ErrorFlags,ResetReason,BatUsable_Ah,DeepDisCount,FullChgCount,BatChgTotal_Wh,BatDisTotal_Wh,CommErrorFlags,LoadOutTotal_mWh,SolarInTotal_mWh,GridExportTotal_mWh,GridImportTotal_mWh
1629135000,12.496982574462,-0.001562500023283,0.001612028456293,12.113021850585,0.01952653564512,5.300305366516,-83,83,0.695662498474,0.02526963502168,1,1,1,29.765396118164,1,0,4101,0,0,6,411,306,0,382336,487078,0,0
1629135300,12.499340057373,0.0007812500116415,-0.0008061663247644,12.113021850585,-0.00976510997861,5.2002081871,-83,83,0.69962310791,-0.01263720076531,1,1,1,29.765396118164,1,0,4101,0,0,6,411,307,0,382749,487078,0,0
1629135600,12.492857933044,-0.00234375009313,0.00241811410524,12.108666419982,0.02928013727068,5.203826427459,-83,83,0.697946548462,-0.00631532352418,1,1,1,29.5307922363,1,0,4101,0,0,6,411,307,0,383169,487078,0,0
1629135900,12.488142967224,0,0,12.098505020141,0,5.227114200592,-83,83,0.698839187622,-0.01893881894648,1,1,1,29.5307922363,1,0,4101,0,0,6,411,308,0,383581,487078,0,0
1629136200,12.4580898285,-0.00234375009313,0.0024186335504055,12.072374343872,0.0291986502707,6.914927005767,-83,83,0.696823120117,-0.02519099228084,1,1,1,29.2961883545,1,0,4101,0,0,6,411,308,0,383998,487078,0,0
1629136500,12.432161331176,-0.00234375009313,0.0024188351817429,12.046244621276,0.02913787961006,7.145635128021,-83,83,0.689318656921,0.00628464063629,1,1,1,29.2961883545,1,0,4101,0,0,6,411,309,0,384559,487078,0,0
1629136800,12.430393219,-0.0031250000465661,0.0032273775432258,12.036082267761,0.03884498029947,7.245159626,-85,83,0.694761276245,-0.01256749406456,1,1,1,29.2961883545,1,0,4101,0,0,6,411,309,0,385131,487078,0,0
1629137100,12.4233226776,0,0,12.03753376007,0,7.247318744659,-85,83,0.694900512695,-0.02512069046497,1,1,1,29.2961883545,1,0,4101,0,0,6,411,310,0,385705,487078,0,0
1629137400,12.425679206848,-0.00234375009313,0.00241932319477,12.03753376007,0.02912268415093,7.399446010589,-83,83,0.698057174682,-0.01884409040212,1,1,1,29.2961883545,1,0,4101,0,0,6,411,310,0,386277,487078,0,0
1629137700,12.422142982482,-0.0031250000465661,0.0032252352684736,12.036082267761,0.03881919756531,7.0708026886,-83,83,0.696924209595,0,1,1,1,29.2961883545,1,0,4101,0,0,6,411,311,0,386840,487078,0,0
1629138000,12.419197082519,0.001562500023283,-0.00161320809275,12.028823852539,-0.01940499618649,7.006344318389,-83,82,0.695580482483,-0.02511234767735,1,1,1,29.2961883545,1,0,4101,0,0,6,411,311,0,387330,487078,0,0
1629138300,12.4150724411,0.0007812500116415,-0.0008062389679253,12.030274391174,-0.00969927571713,7.091881752014,-83,82,0.696262359619,-0.03765600919723,1,1,1,29.2961883545,1,0,4101,0,0,6,411,312,0,387886,487078,0,0
1629138600,12.41035747528,-0.001562500023283,0.0016126438276842,12.024468421936,0.01939118467271,7.064094543457,-83,82,0.694751739502,-0.050188947469,1,1,1,29.2961883545,1,0,4101,0,0,6,411,312,0,388462,487078,0,0
1629138900,12.40799999237,0.001562500023283,-0.0016129215946421,12.020112991333,-0.0193875003606,7.062752246856,-85,82,0.698802947998,-0.0376345552504,1,1,1,29.2961883545,1,0,4101,0,0,6,411,313,0,389017,487078,0,0
1629139200,12.403875350952,-0.00234375009313,0.0024194547440856,12.0157585144,0.02907158434391,7.022782325744,-85,82,0.695479393005,-0.01881102286279,1,1,1,29.061584472656,1,0,4101,0,0,6,411,314,0,389574,487078,0,0
1629139500,12.3337507248,0.001562500023283,-0.0016122267115861,11.953334808349,-0.01927148550748,10.137934684753,-83,82,0.691041946411,-0.056114025414,1,1,1,29.061584472656,1,0,4101,0,0,6,411,314,0,390262,487078,0,0
1629139800,12.334928512573,-0.001562500023283,0.00161238061264,11.953334808349,0.01927332580089,10.195021629333,-83,82,0.692219734192,-0.05611938238143,1,1,1,29.061584472656,1,0,4101,0,0,6,411,315,0,391045,487078,0,0
1629140100,12.331393241882,0.001562500023283,-0.00161309412215,11.944623947143,-0.01926780305802,10.142230987548,-85,82,0.691888809204,-0.024934804067,1,1,1,29.2961883545,1,0,4101,0,0,6,411,316,0,391813,487078,0,0
1629140400,12.326678276062,0.001562500023283,-0.0016136537306,11.935914993286,-0.01926043443381,10.057345390319,-83,82,0.692781448364,-0.05608184635639,1,1,1,29.2961883545,1,0,4101,0,0,6,411,317,0,392592,487078,0,0
1629140700,12.31960773468,-0.001562500023283,0.00161370972637,11.9286556244,0.01924938708543,10.070259094238,-83,82,0.689716339111,-0.024910973385,1,1,1,29.2961883545,1,0,4101,0,0,6,411,317,0,393363,487078,0,0
1629141000,12.320196151733,0.0007812500116415,-0.0008065989241,11.933011055,-0.00962515361607,10.039600372314,-83,82,0.694310188293,-0.02491216361522,1,1,1,29.2961883545,1,0,4101,0,0,6,411,318,0,394135,487078,0,0
1629141300,12.340232849121,0,0,11.95188331604,0,8.452718734741,-83,82,0.69752407074,-0.00623816950247,1,1,1,29.2961883545,1,0,4101,0,0,6,411,319,0,394802,487078,0,0
1629141600,12.3632144928,-0.00625000009313,0.00645412225276,11.9722070694,0.07727009058,6.168539047241,-87,82,0.701280593872,-0.01249957457184,1,1,1,29.2961883545,1,0,4101,0,0,6,411,319,0,395450,487078,0,0
1629141900,12.330214500427,-0.001562500023283,0.0016131357988342,11.9431734085,0.01926596090197,8.52688694,-85,82,0.6923122406,-0.0311655215919,1,1,1,29.2961883545,1,0,4101,0,0,6,411,320,0,396099,487078,0,0
1629142200,12.323143959045,0.0007812500116415,-0.0008063014247454,11.9402704239,-0.00962745677679,8.5033082962,-83,82,0.692451477051,-0.01245906203985,1,1,1,29.2961883545,1,0,4101,0,0,6,411,321,0,396749,487078,0,0
1629142500,12.319018363952,0.0007812500116415,-0.000806423719041,11.9344625473,-0.00962423346936,8.469325065612,-85,82,0.690729141235,-0.02490978129208,1,1,1,29.061584472656,1,0,4101,0,0,6,411,321,0,397397,487078,0,0
1629142800,12.320196151733,0.00234375009313,-0.00241950247437,11.9344625473,-0.02887546084821,8.4327659607,-85,82,0.692708015442,-0.01868411898612,1,1,1,29.2961883545,1,0,4101,0,0,6,411,322,0,398040,487078,0,0
1629143100,12.3396434784,-0.001562500023283,0.00161397701595,11.946076393127,0.01928069256246,6.044497013092,-85,82,0.696133613586,-0.03742722421884,1,1,1,29.061584472656,1,0,4101,0,0,6,411,323,0,398680,487078,0,0
1629143400,12.313714981079,0.0031250000465661,-0.0032243060413748,11.9344625473,-0.03848036006093,8.453229904174,-83,82,0.692635536194,0,1,1,1,29.061584472656,1,0,4101,0,0,6,411,323,0,399321,487078,0,0
1629143700,12.319018363952,0.00234375009313,-0.00241956533864,11.933011055,-0.0288727004081,7.6410741806,-83,82,0.693933486938,-0.06850188970565,1,1,1,29.061584472656,1,0,4101,0,0,6,411,324,0,399941,487078,0,0
1629144000,12.320196151733,-0.001562500023283,0.001613394008018,11.931559562683,0.01925030723214,7.386455535888,-83,82,0.690304756164,-0.02491216361522,1,1,1,29.061584472656,1,0,4101,0,0,6,411,325,0,400527,487078,0,0
1629144300,12.321964263916,-0.0031250000465661,0.00322607345879,11.935914993286,0.03850613906979,6.9265742302,-83,82,0.692072868347,-0.01245786901563,1,1,1,29.061584472656,1,0,4101,0,0,6,411,325,0,401083,487078,0,0
1629144600,12.323143959045,-0.0031250000465661,0.0032255980186164,11.9388179779,0.03850982710719,6.653137683868,-83,82,0.692451477051,-0.03114765137434,1,1,1,29.061584472656,1,0,4101,0,0,6,411,326,0,401615,487078,0,0
1629144900,12.321964263916,-0.001562500023283,0.0016132330056279,11.9344625473,0.01925306953489,6.57775402069,-83,82,0.692072868347,-0.04360254108905,1,1,1,28.8269786835,1,0,4101,0,0,6,411,326,0,402133,487078,0,0
1629145200,12.338464736938,-0.0031250000465661,0.0032272541429847,11.947526931762,0.0385577045381,5.282972335815,-83,82,0.695755958557,-0.03742365166544,1,1,1,28.8269786835,1,0,4101,0,0,6,411,327,0,402634,487078,0,0
1629145500,12.340821266174,-0.00468750018626,0.00484004057944,11.95188331604,0.05784760043025,5.177927017211,-85,82,0.696510314941,-0.01871539838612,1,1,1,28.8269786835,1,0,4101,0,0,6,411,327,0,403096,487078,0,0
1629145800,12.340821266174,-0.0007812500116415,0.000806575466413,11.953334808349,0.00964126642793,5.134258270263,-83,82,0.697311401367,-0.01871539838612,1,1,1,28.8269786835,1,0,4101,0,0,6,411,327,0,403506,487078,0,0
1629146100,12.31725025177,-0.0007812500116415,0.0008066023001447,11.930108070373,0.00962285231798,6.008621692657,-85,82,0.69136428833,-0.03735930472612,1,1,1,28.8269786835,1,0,4101,0,0,6,411,328,0,403989,487078,0,0
1629146400,12.31725025177,0.0007812500116415,-0.0008064060239121,11.933011055,-0.00962285231798,5.915223121643,-85,82,0.690563201904,-0.03735930472612,1,1,1,28.8269786835,1,0,4101,0,0,6,411,328,0,404459,487078,0,0
1629146700,12.336696624755,-0.0007812500116415,0.0008065997972153,11.948979377746,0.00963804405182,4.870614051818,-85,82,0.693987846374,-0.04365467280149,1,1,1,28.592374801635,1,0,4101,0,0,6,411,329,0,404855,487078,0,0
1629147000,12.328446388244,0.00234375009313,-0.00241994485259,11.9402704239,-0.02889479510486,4.8611240387,-83,82,0.688941955566,-0.04985769093036,1,1,1,28.592374801635,1,0,4101,0,0,6,411,329,0,405256,487078,0,0
1629147300,12.330214500427,-0.001562500023283,0.0016131357988342,11.9431734085,0.01926596090197,4.805723667144,-83,82,0.691511154175,0.0062331049703,1,1,1,28.592374801635,1,0,4101,0,0,6,411,330,0,405640,487078,0,0
1629147600,12.326678276062,0.00234375009313,-0.0024207753594964,11.9344625473,-0.02889065258204,4.823039531707,-83,82,0.691179275513,-0.049850538373,1,1,1,28.592374801635,1,0,4101,0,0,6,411,330,0,406021,487078,0,0
1629147900,12.330803871154,-0.0031250000465661,0.00322681805119,11.941720962524,0.03853376209735,4.425715446472,-83,82,0.6896982193,-0.0436338186264,1,1,1,28.3577709198,1,0,4101,0,0,6,411,330,0,406385,487078,0,0
1629148200,12.327268600463,-0.00234375009313,0.00241941981949,11.941720962524,0.02889203652739,4.387057304382,-83,82,0.69257068634,-0.03738969191908,1,1,1,28.3577709198,1,0,4101,0,0,6,411,331,0,406734,487078,0,0
1629148500,12.324912071228,-0.00234375009313,0.00241983984597,11.937365531921,0.02888651192188,4.398679256439,-83,82,0.689413070679,-0.0186912715435,1,1,1,28.3577709198,1,0,4101,0,0,6,411,331,0,407085,487078,0,0
1629148800,12.323143959045,-0.001562500023283,0.0016135837649926,11.933011055,0.01925491355359,4.41673707962,-83,82,0.694053649902,-0.06852483749389,1,1,1,28.3577709198,1,0,4101,0,0,6,411,331,0,407433,487078,0,0
1629149100,12.309589385986,-0.00468750018626,0.0048395479098,11.922849655151,0.0577012039721,4.8412437439,-83,82,0.69171333313,-0.01866803504526,1,1,1,28.3577709198,1,0,4101,0,0,6,411,332,0,407824,487078,0,0
1629149400,12.309589385986,-0.0007812500116415,0.0008068860624916,11.918494224548,0.0096168667078,4.79146194458,-83,82,0.690112113952,-0.04355875030159,1,1,1,28.3577709198,1,0,4101,0,0,6,411,332,0,408206,487078,0,0
1629149700,12.3078212738,-0.001562500023283,0.0016137369675561,11.917041778564,0.01923097111284,4.740999698638,-83,82,0.694752693176,-0.0622178427875,1,1,1,28.123167037963,1,0,4101,0,0,6,411,333,0,408584,487078,0,0
1629150000,12.303696632385,-0.001562500023283,0.0016135892365127,11.914138793945,0.01922452636063,4.297811985015,-85,82,0.692230224609,-0.02487879991531,1,1,1,28.123167037963,1,0,4101,0,0,6,411,333,0,408956,487078,0,0
1629150300,12.2866077423,-0.00468750018626,0.00483994185925,11.899621009826,0.057593472302,5.254557609558,-83,82,0.692764282226,-0.03726636245846,1,1,1,28.3577709198,1,0,4101,0,0,6,411,333,0,409343,487078,0,0
1629150600,12.2877855301,-0.001562500023283,0.00161346863024,11.899621009826,0.01919966563582,5.366870880126,-83,82,0.693942070007,-0.04348159581422,1,1,1,28.123167037963,1,0,4101,0,0,6,411,334,0,409759,487078,0,0
1629150900,12.304286003112,-0.001562500023283,0.0016134697943925,11.915591239929,0.01922544650733,4.1300778389,-83,82,0.692017555237,-0.04975998401641,1,1,1,28.123167037963,1,0,4101,0,0,6,411,334,0,410152,487078,0,0
1629151200,12.3178396225,0,0,11.931559562683,0,3.686294555664,-83,82,0.693555831909,-0.06849534064531,1,1,1,28.123167037963,1,0,4101,0,0,6,411,334,0,410459,487078,0,0
1629151500,12.308410644531,-0.00468750018626,0.00484144268557,11.917041778564,0.05769567564129,3.938578367233,-83,82,0.696142196655,-0.04355457797646,1,1,1,27.888563156127,1,0,4101,0,0,6,411,335,0,410777,487078,0,0
1629151800,12.301340103149,-0.00234375009313,0.0024196254089474,11.915591239929,0.0288312677294,3.979845047,-85,82,0.696281433105,-0.03109253942966,1,1,1,27.888563156127,1,0,4101,0,0,6,411,335,0,411089,487078,0,0
1629152100,12.298982620239,-0.0007812500116415,0.0008066821610555,11.911234855651,0.00960858073085,3.991517066955,-85,82,0.697128295898,-0.04352121800184,1,1,1,27.888563156127,1,0,4101,0,0,6,411,335,0,411407,487078,0,0
1629152400,12.287197113037,0.0007812500116415,-0.000806892523542,11.8967180252,-0.00959937274456,4.55913734436,-83,82,0.696557998657,-0.03105679154396,1,1,1,27.888563156127,1,0,4101,0,0,6,411,336,0,411707,487078,0,0
1629152700,12.2877855301,0,0,11.899621009826,0,4.602837085723,-85,82,0.693942070007,-0.01863496750593,1,1,1,27.888563156127,1,0,4101,0,0,6,411,336,0,412039,487078,0,0
1629153000,12.2877855301,-0.0007812500116415,0.00080673431512,11.899621009826,0.00959983281791,4.279830932617,-85,82,0.694743156433,-0.0496932528913,1,1,1,27.888563156127,1,0,4101,0,0,6,411,336,0,412374,487078,0,0
1629153300,12.284839630126,-0.0007812500116415,0.0008070331532508,11.892363548278,0.00959753151983,4.241544246673,-85,82,0.69179725647,-0.0558914989233,1,1,1,27.888563156127,1,0,4101,0,0,6,411,337,0,412708,487078,0,0
1629153600,12.278946876525,-0.001562500023283,0.001612898078747,11.895267486572,0.01918585412204,4.270545482635,-85,82,0.689909934997,-0.03724312782287,1,1,1,27.888563156127,1,0,4101,0,0,6,411,337,0,413045,487078,0,0
1629153900,12.268928527832,-0.00390625,0.0040294472128152,11.8938150406,0.04792549833655,4.645390510559,-85,82,0.689504623413,-0.0434148684144,1,1,1,27.888563156127,1,0,4101,0,0,6,411,337,0,413416,487078,0,0
1629154200,12.268928527832,-0.00390625,0.00403043162078,11.8909111023,0.04792550578713,4.521347999572,-85,82,0.688702583313,-0.03721274062991,1,1,1,27.888563156127,1,0,4101,0,0,6,411,338,0,413780,487078,0,0
1629154500,12.269517898559,-0.0007812500116415,0.00080602656817,11.892363548278,0.00958556123077,4.459540843963,-85,82,0.691696166992,-0.01860726438462,1,1,1,27.888563156127,1,0,4101,0,0,6,411,338,0,414137,487078,0,0
1629154800,12.264214515686,-0.0007812500116415,0.00080567819532,11.892363548278,0.00958141777664,4.687003612518,-85,82,0.691999435425,0.00619974127039,1,1,1,27.888563156127,1,0,4101,0,0,6,411,338,0,414488,487078,0,0
1629155100,12.264214515686,0.00234375009313,-0.00241732993163,11.8909111023,-0.0287442561239,4.45761346817,-85,82,0.691999435425,-0.055797662586,1,1,1,27.888563156127,1,0,4101,0,0,6,411,339,0,414839,487078,0,0
1629155400,12.26185798645,0.001562500023283,-0.001611046725884,11.892363548278,-0.01915915310382,4.481550693511,-85,82,0.692847251892,-0.03099274635314,1,1,1,27.888563156127,1,0,4101,0,0,6,411,339,0,415188,487078,0,0
1629155700,12.25950050354,0.00234375009313,-0.0024164007045328,11.8909111023,-0.02873320505023,4.31336069107,-85,82,0.692092895508,-0.03718414530158,1,1,1,27.6539592743,1,0,4101,0,0,6,411,339,0,415528,487078,0,0
1629156000,12.254197120666,0,0,11.892363548278,0,4.34866285324,-85,82,0.69239616394,-0.01238935440778,1,1,1,27.6539592743,1,0,4101,0,0,6,411,340,0,415868,487078,0,0
1629156300,12.2512512207,-0.00234375009313,0.0024150693789124,11.889459609985,0.02871386893093,4.428128719329,-85,82,0.69265460968,-0.0681250616908,1,1,1,27.6539592743,1,0,4101,0,0,6,411,340,0,416216,487078,0,0
1629156600,12.244178771972,-0.001562500023283,0.0016095100436359,11.8865556717,0.01913153007626,4.574123382568,-85,82,0.692791938782,-0.05570650473237,1,1,1,27.6539592743,1,0,4101,0,0,6,411,340,0,416571,487078,0,0
1629156900,12.246536254882,-0.0031250000465661,0.0032188531477,11.889459609985,0.03827042505145,4.5997672081,-85,82,0.694348335266,-0.0309540182352,1,1,1,27.6539592743,1,0,4101,0,0,6,411,341,0,416933,487078,0,0
1629157200,12.239464759826,0.00390625,-0.00402173446491,11.888008117675,-0.04781041294336,4.78272819519,-85,82,0.693685531616,-0.030936146155,1,1,1,27.6539592743,1,0,4101,0,0,6,411,341,0,417294,487078,0,0
1629157500,12.233572006225,0.00390625,-0.00402668211609,11.867684364318,-0.04778739064931,4.885557651519,-85,82,0.690196037292,-0.05565824732184,1,1,1,27.6539592743,1,0,4101,0,0,6,411,342,0,417675,487078,0,0
1629157800,12.2264995575,0.0031250000465661,-0.00322184804827,11.858973503112,-0.03820781037211,5.006346702575,-85,82,0.690333366394,-0.05562607198953,1,1,1,27.6539592743,1,0,4101,0,0,6,411,342,0,418063,487078,0,0
1629158100,12.2211971283,0.0007812500116415,-0.0008055070647969,11.853167533874,-0.00954781007021,4.936217784881,-85,82,0.689035415649,-0.01853398419916,1,1,1,27.419355392456,1,0,4101,0,0,6,411,342,0,418460,487078,0,0
1629158400,12.2371082306,0.001562500023283,-0.0016093667363747,11.880749702453,-0.01912048272788,4.255994319915,-85,82,0.694532394409,-0.06186037883162,1,1,1,27.419355392456,1,0,4101,0,0,6,411,343,0,418789,487078,0,0
1629158700,12.2371082306,0.00390625,-0.0040248921141,11.87639427185,-0.04780120402574,4.14464521408,-85,82,0.696135520935,-0.04948830977082,1,1,1,27.419355392456,1,0,4101,0,0,6,411,343,0,419122,487078,0,0
1629159000,12.233572006225,-0.0007812500116415,0.0008053363999351,11.867684364318,0.00955747812986,4.093973636627,-85,82,0.693400382995,-0.01236850209534,1,1,1,27.419355392456,1,0,4101,0,0,6,411,343,0,419450,487078,0,0
1629159300,12.2353401184,-0.00468750018626,0.00482917251065,11.87639427185,0.05735315755009,4.02034330368,-85,82,0.695168495178,-0.00618514465168,1,1,1,27.419355392456,1,0,4101,0,0,6,411,344,0,419774,487078,0,0
1629159600,12.218250274658,-0.00234375009313,0.0024180116597563,11.843005180358,0.02863652445375,4.687967300415,-85,82,0.691696166992,-0.03088252432644,1,1,1,27.419355392456,1,0,4101,0,0,6,411,344,0,420107,487078,0,0
1629159900,12.2170715332,-0.0007812500116415,0.00080622266978,11.838649749755,0.0095445876941,4.489885807037,-85,82,0.689716339111,-0.02470363862812,1,1,1,27.419355392456,1,0,4101,0,0,6,411,344,0,420471,487078,0,0
1629160200,12.210590362548,0.001562500023283,-0.00161356839817,11.824133872985,-0.01907904818654,4.715891361236,-85,82,0.689643859863,-0.02469053305685,1,1,1,27.419355392456,1,0,4101,0,0,6,411,345,0,420824,487078,0,0
1629160500,12.208822250366,0.0031250000465661,-0.00322666950524,11.824133872985,-0.03815257176756,4.659662723541,-85,82,0.689477920532,-0.0123434793204,1,1,1,27.419355392456,1,0,4101,0,0,6,411,345,0,421190,487078,0,0
1629160800,12.208822250366,-0.0007812500116415,0.0008067664457485,11.822681427,0.00953814294189,4.530056476593,-85,82,0.691080093384,-0.04320217296481,1,1,1,27.419355392456,1,0,4101,0,0,6,411,345,0,421552,487078,0,0
1629161100,12.208822250366,-0.0031250000465661,0.00322666950524,11.824133872985,0.03815257176756,4.462166786193,-85,82,0.689477920532,-0.05554564669728,1,1,1,27.419355392456,1,0,4101,0,0,6,411,346,0,421903,487078,0,0
1629161400,12.210000038146,0.00234375009313,-0.00241904775612,11.829939842224,-0.02861719019711,4.12929201126,-85,82,0.689854621887,-0.02468933910131,1,1,1,27.419355392456,1,0,4101,0,0,6,411,346,0,422249,487078,0,0
1629161700,12.206464767456,-0.00234375009313,0.0024210209958255,11.816875457763,0.02860890328884,4.152778148651,-85,82,0.686319351196,-0.0370232835412,1,1,1,27.419355392456,1,0,4101,0,0,6,411,346,0,422582,487078,0,0
1629162000,12.208231925964,-0.0031250000465661,0.00322532537393,11.828488349914,0.03815072402358,4.104008197784,-85,82,0.686484336853,0,1,1,1,27.419355392456,1,0,4101,0,0,6,411,347,0,422911,487078,0,0
1629162300,12.198215484619,0.0007812500116415,-0.0008070564945228,11.808164596557,-0.00952985603362,4.143805027008,-85,82,0.681274414062,-0.03699826076626,1,1,1,27.1847515106,1,0,4101,0,0,6,411,347,0,423237,487078,0,0
1629162600,12.198803901672,0.0007812500116415,-0.00080719467951,11.806713104248,-0.00953031610697,4.273505687713,-85,82,0.68666934967,-0.03083337284624,1,1,1,27.419355392456,1,0,4101,0,0,6,411,347,0,423567,487078,0,0
1629162900,12.1970357895,-0.001562500023283,0.00161475094501,11.802357673645,0.01905786804854,4.217394351959,-83,82,0.687304496765,0,1,1,1,27.419355392456,1,0,4101,0,0,6,411,348,0,423900,487078,0,0
1629163200,12.187606811523,0,0,11.795099258422,0,4.368159294128,-83,82,0.686686515808,-0.01232203003019,1,1,1,27.419355392456,1,0,4101,0,0,6,411,348,0,424241,487078,0,0
1629163500,12.182892799377,0.0007812500116415,-0.0008072336204349,11.790743827819,-0.00951788481324,4.446531772613,-85,82,0.685177803039,-0.00615863176063,1,1,1,27.1847515106,1,0,4101,0,0,6,411,348,0,424588,487078,0,0
1629163800,12.17464351654,-0.0031250000465661,0.00322833796963,11.7849369049,0.03804576024413,4.652772426605,-83,82,0.682536125183,-0.04923569411039,1,1,1,27.1847515106,1,0,4101,0,0,6,411,349,0,424944,487078,0,0
1629164100,12.172875404357,-0.001562500023283,0.001614332315512,11.782033920288,0.0190201178193,4.584407329559,-83,82,0.684773445129,-0.01846070215106,1,1,1,27.1847515106,1,0,4101,0,0,6,411,349,0,425315,487078,0,0
1629164400,12.173464775085,-0.001562500023283,0.00161460961681,11.7805814743,0.01902103982865,4.424628734588,-85,82,0.683759689331,-0.0123077314347,1,1,1,27.1847515106,1,0,4101,0,0,6,411,350,0,425670,487078,0,0
1629164700,12.1699295044,0.001562500023283,-0.0016149365110322,11.774775505065,-0.01901551522314,4.472560882568,-85,82,0.683428764343,-0.02460831403732,1,1,1,27.1847515106,1,0,4101,0,0,6,411,350,0,426029,487078,0,0
1629165000,12.17228603363,0,0,11.7805814743,0,4.37497472763,-85,82,0.683382034302,-0.03691961616277,1,1,1,27.1847515106,1,0,4101,0,0,6,411,350,0,426383,487078,0,0
1629165300,12.1699295044,-0.00390625,0.00403535133228,11.7805814743,0.04753878340125,4.312606334686,-85,82,0.682627677917,-0.02460831403732,1,1,1,27.1847515106,1,0,4101,0,0,6,411,351,0,426730,487078,0,0
1629165600,12.168749809265,-0.00234375009313,0.0024227672256529,11.771872520446,0.028520507738,4.324491977691,-85,82,0.682249069214,-0.036908891052,1,1,1,27.1847515106,1,0,4101,0,0,6,411,351,0,427073,487078,0,0
1629165900,12.164625167846,-0.00234375009313,0.00242164777592,11.773323059082,0.02851084247231,4.329175472259,-83,82,0.680527687073,-0.02459758892655,1,1,1,27.1847515106,1,0,4101,0,0,6,411,351,0,427413,487078,0,0
1629166200,12.166981697082,0,0,11.771872520446,0,4.274658679962,-85,82,0.685287475586,-0.036903526634,1,1,1,27.419355392456,1,0,4101,0,0,6,411,352,0,427755,487078,0,0
1629166500,12.149892807,-0.0031250000465661,0.00322853610851,11.760257720947,0.03796841576695,4.784578323364,-85,82,0.682618141174,0.00614194991067,1,1,1,27.1847515106,1,0,4101,0,0,6,411,352,0,428110,487078,0,0
1629166800,12.149892807,0.0007812500116415,-0.0008071340271271,11.760257720947,-0.00949210394173,4.6433134079,-85,82,0.681817054748,-0.02456779964268,1,1,1,27.1847515106,1,0,4101,0,0,6,411,352,0,428482,487078,0,0
1629167100,12.14753627777,-0.001562500023283,0.0016143533866852,11.757354736328,0.018980525434,4.550301551818,-85,82,0.685068130493,-0.02456303499639,1,1,1,27.1847515106,1,0,4101,0,0,6,411,353,0,428848,487078,0,0
1629167400,12.1440000534,-0.001562500023283,0.0016138835344463,11.757354736328,0.0189750008285,4.610366821289,-85,82,0.679127693176,-0.01227794215083,1,1,1,27.1847515106,1,0,4101,0,0,6,411,353,0,429209,487078,0,0
1629167700,12.14046382904,0,0,11.7515487671,0,4.5108294487,-85,82,0.682001113891,-0.03068591281771,1,1,1,27.1847515106,1,0,4101,0,0,6,411,353,0,429562,487078,0,0
1629168000,12.1457681656,-0.0031250000465661,0.00322943320498,11.752999305725,0.03795552626252,4.175107955932,-85,82,0.68330001831,-0.0245594587177,1,1,1,27.1847515106,1,0,4101,0,0,6,411,354,0,429915,487078,0,0
1629168300,12.1457681656,-0.00234375009313,0.0024214768782258,11.755902290344,0.02846664562821,4.175107955932,-85,82,0.68249797821,-0.0245594587177,1,1,1,27.1847515106,1,0,4101,0,0,6,411,354,0,430261,487078,0,0
1629168600,12.14046382904,0,0,11.7515487671,0,4.222382068634,-85,82,0.684404373169,-0.04296028241515,1,1,1,26.950145721435,1,0,4101,0,0,6,411,354,0,430597,487078,0,0
1629168900,12.1386976242,-0.00234375009313,0.0024209637194871,11.7515487671,0.02845007367432,4.2094950676,-85,82,0.684240341186,-0.01840886846184,1,1,1,26.950145721435,1,0,4101,0,0,6,411,355,0,430932,487078,0,0
1629169200,12.137517929077,0.001562500023283,-0.0016138189239427,11.7515487671,-0.01896487176418,4.17840719223,-85,82,0.680656433105,-0.05522123724222,1,1,1,27.1847515106,1,0,4101,0,0,6,411,355,0,431264,487078,0,0
1629169500,12.131625175476,-0.00625000009313,0.00645772600546,11.741386413574,0.07582265883684,4.157979965209,-87,82,0.682774543762,0.01839814335107,1,1,1,26.950145721435,1,0,4101,0,0,6,411,355,0,431596,487078,0,0
1629169800,12.13044643402,0,0,11.7428369522,0,4.225029945373,-85,82,0.68480014801,-0.02452847734093,1,1,1,26.950145721435,1,0,4101,0,0,6,411,356,0,431931,487078,0,0
1629170100,12.12926864624,-0.0007812500116415,0.00080715882359,11.7399339676,0.00947599112987,4.1571726799,-87,82,0.685224533081,-0.04905219376087,1,1,1,26.950145721435,1,0,4101,0,0,6,411,356,0,432300,487078,0,0
1629170400,12.123374938964,-0.00546875037253,0.00564946280792,11.735578536987,0.066299714148,4.216438293457,-85,82,0.686540603638,-0.02451417781412,1,1,1,26.950145721435,1,0,4101,0,0,6,411,356,0,432631,487078,0,0
1629170700,12.123374938964,0,0,11.734127998352,0,4.204181194305,-85,82,0.689744949341,-0.03064271993935,1,1,1,26.950145721435,1,0,4101,0,0,6,411,357,0,432968,487078,0,0
1629171000,12.119250297546,-0.0007812500116415,0.0008070908370427,11.731225013732,0.00946816429495,4.23338317871,-85,82,0.698437690735,-0.01225291937589,1,1,1,26.950145721435,1,0,4101,0,0,6,411,357,0,433303,487078,0,0
1629171300,12.115125656127,0,0,11.723965644836,0,4.2748131752,-85,82,0.735166549682,-0.0122487489134,1,1,1,26.950145721435,1,0,4101,0,0,6,411,357,0,433640,487078,0,0
