Time_s,Bat_V,Dcdc_A,Grid_A,Grid_V,Grid_W,Load_W,RSSI_dB,SOC_pct,Solar_V,Solar_W,UsbInfo,ChgState,GridInfo,Int_degC,LoadInfo,ErrorFlags,ResetReason,BatUsable_Ah,DeepDisCount,FullChgCount,BatChgTotal_Wh,BatDisTotal_Wh,CommErrorFlags,LoadOutTotal_mWh,SolarInTotal_mWh,GridExportTotal_mWh,GridImportTotal_mWh
1629442800,12.5093574524,0.00468750018626,-0.0012299336958676,47.6754264832,-0.05863761529326,-0.0316183194518,-81,75,12.602281570434,-2.24490070343,1,1,3,30.9467449188,1,0,4101,3.515733242034,10,9,795,684,0,871988,977023,3778,398
1629443100,12.404463768,0.00468750018626,-0.0010447208769619,55.6568984985,-0.05814592540264,1.109903097152,-81,70,12.496586799621,-1.385811090469,1,1,2,30.9467449188,1,2097152,4101,3.515733242034,10,9,796,684,0,872004,977163,3778,398
1629443400,12.4563217163,0.0031250000465661,-0.00069915514905,55.6757736206,-0.03892600536346,1.391604661941,-81,68,12.548444747924,-2.04647731781,1,1,2,30.9467449188,1,524288,4101,3.515733242034,10,9,796,684,0,872106,977281,3847,525
1629443700,12.430981636047,0.00234375009313,-0.00060955475783,47.7973709106,-0.02913511544466,1.407625913619,-81,70,12.5239057541,-2.337664365768,1,1,2,31.183431625366,1,2097152,4101,3.515733242034,10,9,796,684,0,872225,977473,3865,694
1629444000,12.407411575317,0.00390625,-0.0010173042537644,47.6420402527,-0.04846645146608,1.354779839515,-81,67,12.5019378662,-2.163884401321,1,1,2,31.183431625366,1,2097152,4101,3.515733242034,10,9,796,684,0,872334,977645,3865,694
1629444300,12.412714004516,0.0031250000465661,-0.00081235950347,47.7494621277,-0.03878973051905,1.336534380912,-79,67,12.508041381835,-2.491099357604,1,1,2,31.183431625366,1,2097152,4101,3.515733242034,10,9,796,684,0,872448,977831,3865,694
1629444600,12.4062318802,0.00625000009313,-0.0016264914302155,47.6725234985,-0.0775389522314,1.41736626625,-79,67,12.4983549118,-2.345553159713,1,1,2,30.9467449188,1,2097152,4101,3.515733242034,10,9,796,684,0,872558,978025,3865,694
1629444900,12.372643470764,0.00234375009313,-0.000609284848906,47.5941314697,-0.02899838238954,1.33847439289,-79,65,12.466368675231,-1.763784050941,1,1,2,30.9467449188,1,2097152,4101,3.515733242034,10,9,796,684,0,872667,978183,3865,694
1629445200,12.5028743744,2.43359375,-0.647555887699,46.9873199463,-30.426916122436,1.504252076148,-79,63,12.597400665283,-1.251436471939,1,1,3,29.763313293457,1,0,4101,3.515733242034,10,9,796,684,0,872774,978300,3874,705
1629445500,12.374411582946,0.00703124981373,-0.00156304007396,55.6656112671,-0.08700758218765,1.382453680038,-79,64,12.465733528137,-1.263600230216,1,1,2,31.183431625366,1,524288,4101,3.515733242034,10,9,796,684,0,872881,978397,3987,832
1629445800,12.328446388244,0.00625000009313,-0.0014250130625441,54.0716400146,-0.07705279439687,1.296299815177,-79,62,12.421370506286,-1.302532076835,1,1,2,31.183431625366,1,2097152,4101,3.515733242034,10,9,796,684,0,872988,978495,3998,832
1629446100,12.326678276062,0.00468750018626,-0.0012147466186434,47.5665473938,-0.0577813014388,1.339733123779,-83,62,12.418000221252,-1.258726000785,1,1,2,31.183431625366,1,2097152,4101,3.515733242034,10,9,796,685,0,873100,978597,4045,866
1629446400,12.316071510314,0.00390625,-0.0010135832708328,47.4649276733,-0.04810965806245,1.313676476478,-81,62,12.408995628356,-1.307450532913,1,1,3,31.183431625366,1,0,4101,3.515733242034,10,9,796,685,0,873213,978695,4057,899
1629446700,12.321964263916,0.0031250000465661,-0.0006916138809174,55.6757736206,-0.03850613906979,1.276931405067,-81,62,12.414087295532,-1.195955276489,1,1,2,31.183431625366,1,2097152,4101,3.515733242034,10,9,797,685,0,873321,978791,4087,974
1629447000,12.516428947448,-0.664843738079,0.178534477949,46.6098747253,8.321469306945,1.2021753788,-81,62,12.6061487198,-1.119921207427,1,1,3,30,1,0,4101,3.515733242034,10,9,797,685,0,873427,978885,4169,1105
1629447300,12.328446388244,0,0,55.6714134216,0,1.283835411071,-83,62,12.419768333435,-1.396015286445,1,1,2,31.183431625366,1,2097152,4101,3.515733242034,10,9,797,685,0,873532,978983,4202,1174
1629447600,12.35025024414,0.00234375009313,-0.0006084048654884,47.5767097473,-0.02894590236246,1.286105990409,-85,62,12.442373275756,-1.885456204414,1,1,2,30.9467449188,1,2097152,4101,3.515733242034,10,9,797,685,0,873637,979113,4202,1174
1629447900,12.4233226776,0.00625000009313,-0.001625909935683,47.7552719116,-0.07764577120542,0.364249974489,-81,64,12.516246795654,-2.442986965179,1,1,2,30.9467449188,1,2097152,4101,3.515733242034,10,9,797,685,0,873741,979285,4202,1174
1629448200,12.499340057373,0.00234375009313,-0.0006134656723588,47.753818512,-0.02929532900452,-0.01263720076531,-81,69,12.591463089,-2.508484125137,1,1,3,30.9467449188,1,0,4101,3.515733242034,10,9,797,685,0,873747,979479,4225,1250
1629448500,12.508768081665,0.00468750018626,-0.0012235050089657,47.9236717224,-0.05863485112786,0.02529346570372,-81,71,12.602493286132,-2.788604497909,1,1,3,30.9467449188,1,0,4101,3.515733242034,10,9,797,685,0,873753,979685,4225,1250
1629448800,12.5176076889,0.00390625,-0.0010205863509327,47.9106025696,-0.04889690876007,0.01265566982328,-81,71,12.6089296341,-2.929787397384,1,1,3,30.9467449188,1,0,4101,3.515733242034,10,9,798,685,0,873758,979913,4225,1250
1629449100,12.5093574524,0,0,47.58251953125,0,-0.01897099055349,-79,71,12.601480484,-2.649615049362,1,1,3,30.9467449188,1,0,4101,3.515733242034,10,9,798,685,0,873764,980131,4225,1250
1629449400,12.510536193847,0.00390625,-0.0010164064588025,48.0804519653,-0.04886928200721,0.01897277869284,-81,71,12.6034603119,-2.67516207695,1,1,2,30.7100601196,1,2097152,4101,3.515733242034,10,9,798,685,0,873768,980337,4225,1250
1629449700,12.525857925415,0.00234375009313,-0.0006060526939108,48.4404754639,-0.02935747988522,-0.01266401167958,-83,72,12.6203842163,-3.001370429992,1,1,2,30.7100601196,1,2097152,4101,3.515733242034,10,9,798,685,0,873773,980557,4225,1250
1629450000,12.531750679016,0.0031250000465661,-0.0008131536887958,48.1602973938,-0.03916172310709,0.0190049521625,-81,72,12.624674797058,-3.047127246856,1,1,2,30.7100601196,1,2097152,4101,3.515733242034,10,9,798,685,0,873779,980795,4225,1250
1629450300,12.9359998703,0.125,-0.03413616493344,47.3691177368,-1.616999983787,-0.1765621304512,-85,78,13.028122901916,-2.923084020614,1,1,3,30.7100601196,1,0,4101,3.515733242034,10,9,800,685,0,873784,981025,4419,2290
1629450600,12.927750587463,2.778906106948,-0.754774034023,47.5970344543,-35.925006866455,-0.03921100497245,-83,84,13.018271446228,-3.143415689468,1,1,3,31.4201183319,1,0,4101,3.515733242034,10,9,801,685,0,873786,981260,4588,3654
1629450900,12.990803718566,2.471874952316,-0.673608481884,47.6710739136,-32.1116409302,-0.03283520787954,-79,88,13.078120231628,-3.362325906753,1,1,3,32.1301765442,1,0,4101,3.515733242034,10,9,803,685,0,873790,981516,4699,5123
1629451200,12.613661766052,0.00703124981373,-0.001855649985373,47.794467926,-0.08868980407714,0.00637639174238,-81,91,12.708188056945,-3.111678838729,1,1,2,33.3136100769,1,2097152,4101,3.515733242034,10,9,804,685,0,873794,981768,4777,5730
1629451500,12.5847864151,-0.0007812500116415,0.0002029801253229,48.4375724792,0.00983186438679,0,-81,90,12.680113792419,-3.098193883895,1,1,2,32.8402366638,1,0,4101,3.515733242034,10,9,804,685,0,873799,982012,4777,5730
1629451800,12.5724105835,0.001562500023283,-0.0004089190915692,48.0398025513,-0.01964439265429,-0.02542215585708,-79,90,12.6669368744,-3.012525081634,1,1,2,32.6035499573,1,0,4101,3.515733242034,10,9,804,685,0,873804,982252,4777,5730
1629452100,12.571821212768,0.00625000009313,-0.001622557058,48.4259605408,-0.0785738825798,-0.02542096376419,-81,90,12.6647453308,-3.050515174865,1,1,2,32.366863250732,1,0,4101,3.515733242034,10,9,804,685,0,873809,982490,4777,5730
1629452400,12.561803817749,0.00390625,-0.0010183884296566,48.183525085449,-0.04906954616308,0.05080141499638,-81,90,12.653926849365,-2.92108130455,1,1,2,32.1301765442,1,2097152,4101,3.515733242034,10,9,805,685,0,873814,982726,4777,5730
1629452700,12.5983390808,0.00546875037253,-0.0014170398935675,48.6204872131,-0.06889717280864,0.03821187093853,-81,92,12.692064285278,-3.228903293609,1,1,2,32.366863250732,1,2097152,4101,3.515733242034,10,9,805,685,0,873818,982963,4881,6456
1629453000,12.601875305175,-0.0007812500116415,0.0002043520362349,48.1777191162,0.0098452148959,-0.01274086721241,-81,92,12.696401596069,-3.911446094512,1,1,2,32.366863250732,1,2097152,4101,3.515733242034,10,9,806,685,0,873823,983244,4881,6456
1629453300,12.610125541687,0.001562500023283,-0.0004074982134625,48.3519210815,-0.01970332115888,0.02549841627478,-81,92,12.70465183258,-4.181740283966,1,1,2,31.893491745,1,0,4101,3.515733242034,10,9,806,685,0,873828,983564,4881,6456
1629453600,12.881786346435,2.703125,-0.733774065971,47.4547691345,-34.82107925415,-0.07814318686723,-81,93,12.971506118774,-3.933206796646,1,1,3,31.183431625366,1,0,4101,3.515733242034,10,9,807,685,0,873833,983886,4973,6829
1629453900,12.861750602722,-0.328906238079,0.08868283778429,47.7015609741,4.230309963226,-0.20155592262744,-81,94,12.953873634338,-3.543483257293,1,1,3,31.893491745,1,0,4101,3.515733242034,10,9,808,685,0,873836,984178,5277,8048
1629454200,12.667875289916,0.00625000009313,-0.00165309163276,47.8946342468,-0.079174220562,-0.01280759554356,-79,95,12.7624015808,-3.349185943603,1,1,2,33.3136100769,1,2097152,4101,3.515733242034,10,9,809,685,0,873838,984448,5503,8945
1629454500,12.622500419616,0.00390625,-0.0010211247717961,48.2865982056,-0.04930664226412,0.01276171952486,-81,94,12.716225624084,-3.133001804351,1,1,2,33.076923370361,1,0,4101,3.515733242034,10,9,809,685,0,873844,984704,5503,8945
1629454800,12.522321701049,0.00546875037253,-0.0014296188019216,47.9018974304,-0.06848145276308,2.994192838668,-83,81,12.614444732666,-2.728323698043,1,1,2,32.8402366638,1,0,4101,3.515733242034,10,9,810,685,0,873954,984933,5503,8945
1629455100,12.495803833,0.00546875037253,-0.0014220234006643,48.0557746887,-0.06833643466234,1.913994073867,-85,74,12.589529037475,-2.728863000869,1,1,2,32.366863250732,1,0,4101,3.515733242034,10,9,810,685,0,874190,985144,5503,8945
1629455400,12.521733284,0.0031250000465661,-0.000805270159617,48.5929031372,-0.03913041576743,1.89897608757,-83,73,12.6162595749,-3.221929073333,1,1,2,31.893491745,1,0,4101,3.515733242034,10,9,810,685,0,874385,985375,5503,8945
1629455700,12.612482070922,0.0031250000465661,-0.0008161042933352,48.2953071594,-0.03941400721669,-0.00637579569593,-81,73,12.707008361816,-4.144266605377,1,1,2,31.893491745,1,2097152,4101,3.515733242034,10,9,810,685,0,874412,985664,5503,8945
1629456000,13.237714767456,-0.739843785763,0.20735317468643,47.2326583862,9.793841362,-0.153912767768,-83,76,13.332241058349,-4.985435009,1,1,3,31.4201183319,1,0,4101,3.515733242034,10,9,811,685,0,874425,986027,5567,9900
1629456300,12.861161232,0.001562500023283,-0.0003905523335561,51.4542160034,-0.020095564425,0.01300301309674,-81,82,12.9588918686,-4.9411444664,1,1,3,33.78698349,1,0,4101,3.515733242034,10,9,814,686,0,874433,986424,5695,11980
1629456600,13.223571777343,-0.942968785762,0.261428654194,47.6972007751,12.469414711,-0.1804871559143,-83,87,13.329312324523,-5.615155696868,1,1,3,33.3136100769,1,0,4101,3.515733242034,10,9,815,686,0,874442,986832,5815,13376
1629456900,12.783965110778,0.00546875037253,-0.00143095466774,48.8571128845,-0.069912314415,0.05169986188411,-83,90,12.8824968338,-6.423707008361,1,1,2,34.4970397949,1,2097152,4101,3.515733242034,10,9,816,686,0,874446,987302,5885,14003
1629457200,12.79339313507,0.0007812500116415,-0.0002029985334957,49.2360115051,-0.00999483838677,-0.00646724877879,-83,90,12.8919248581,-7.198047637939,1,1,2,34.0236701965,1,0,4101,3.515733242034,10,9,817,686,0,874453,987842,5885,14003
1629457500,12.8081254959,0.00703124981373,-0.0018294143956154,49.2272987366,-0.09005712717771,0.00647469609976,-83,90,12.907457351684,-7.9444513321,1,1,2,33.550296783447,1,0,4101,3.515733242034,10,9,817,686,0,874462,988437,5885,14003
1629457800,13.360286712646,-0.909375011921,0.25382551550865,47.8656005859,12.1495103836,-0.1755993515253,-83,94,13.4684305191,-7.517003059387,1,1,3,32.6035499573,1,0,4101,3.515733242034,10,9,819,686,0,874467,989048,5920,14761
1629458100,13.445143699645,0.13124999403953,-0.03688183054327,47.8467292786,-1.764674901962,-0.23108841478824,-95,100,13.5412721634,-7.109366416931,1,1,3,34.0236701965,1,0,4101,3.515733242034,10,9,822,686,0,874470,989618,6064,17033
1629458400,13.345553398132,0.0703125,-0.01969543471932,47.6434898376,-0.938359260559,-0.10794198513031,-87,100,13.4480895996,-6.726133346557,1,1,3,34.4970397949,1,0,4101,3.515733242034,10,9,824,686,0,874471,990164,6204,19036
1629458700,13.321393966674,1.361718773841,-0.380976557732,47.6144561768,-18.139991760253,-0.03367080166935,-87,100,13.415119171142,-6.0809469223,1,1,3,35.20709991455,1,0,4101,3.515733242034,10,9,826,686,0,874474,990666,6411,20808
1629459000,12.870589256286,0.00390625,-0.0010201848344877,49.2810096741,-0.05027573928236,0.04554390534758,-83,100,12.9691209793,-6.3566274643,1,1,2,35.9171600342,1,2097152,4101,3.515733242034,10,9,827,686,0,874479,991142,6479,21220
1629459300,12.958982467651,0.0007812500116415,-0.0001972065656445,51.3380775452,-0.01012420561164,0.098264336586,-91,100,13.058314323425,-6.95056438446,1,1,3,36.1538467407,1,0,4101,3.515733242034,10,9,829,686,0,874483,991675,6592,23063
1629459600,13.799892425537,2.626562595367,-0.753753483295,48.0877113342,-36.2462806702,-0.06278443336486,-85,100,13.898424148559,-8.350330352783,1,1,3,35.680473327636,1,0,4101,3.515733242034,10,9,832,686,0,874487,992284,6665,25400
1629459900,13.699125289916,2.403906106948,-0.684158742428,48.1341667175,-32.931411743164,-0.20775325596332,-83,100,13.7960548401,-7.950025081634,1,1,3,36.1538467407,1,0,4101,3.515733242034,10,9,835,686,0,874490,992922,6725,27562
1629460200,13.832893371582,3.084374904632,-0.882269501686,48.3591804504,-42.6658287048,-0.174818277359,-85,100,13.9282207489,-8.195481300354,1,1,3,36.6272201538,1,0,4101,3.515733242034,10,9,837,686,0,874494,993550,6797,29473
1629460500,14.092768669128,2.383593797683,-0.699305057525,48.0354499817,-33.591434478759,-0.14960612356662,-85,100,14.182488441467,-8.385067939758,1,1,3,37.1005935669,1,0,4101,3.515733242034,10,9,841,686,0,874498,994203,6884,32243
1629460800,13.4657678604,-0.001562500023283,0.000402496283641,52.2744255066,0.02104026265442,0.06807143241167,-89,100,19.098871231079,-0.130533784628,1,0,3,38.520709991455,1,2,4101,3.515733242034,10,9,844,686,0,874501,994861,6993,35260
1629461100,14.228893280029,2.518749952316,-0.732589840889,48.9209938049,-35.8390235901,-0.17262993752956,-87,100,14.3370370865,-10.1492023468,1,1,3,37.5739631653,1,0,4101,3.515733242034,10,9,847,686,0,874508,995567,7027,37358
1629461400,14.211214065551,0.524999976158,-0.15557432174682,47.9570579529,-7.460886955261,-0.122127622366,-85,100,14.31535243988,-9.454113960266,1,2,3,37.5739631653,1,0,4101,3.515733242034,10,9,850,686,0,874512,996356,7094,39359
1629461700,14.233607292175,2.1484375,-0.63574886322,48.1007766724,-30.580013275146,-0.0287811923772,-83,100,14.3321390152,-8.008366584777,1,2,3,38.0473365784,1,0,4101,3.515733242034,10,9,853,686,0,874515,997024,7215,42079
1629462000,14.160536766052,2.4375,-0.714821696281,48.2865982056,-34.5163078308,-0.0787419527769,-87,100,14.259068489074,-6.950767040252,1,2,3,38.2840232849,1,0,4101,3.515733242034,10,9,856,686,0,874518,997609,7384,44505
1629462300,14.1711435318,1.758593678474,-0.518105626106,48.1007766724,-24.9212837219,-0.13611070811748,-83,100,14.271276474,-6.132145404815,1,2,3,38.520709991455,1,0,4101,3.515733242034,10,9,859,686,0,874521,998117,7542,46794
1629462600,14.207089424133,-0.857031226158,0.25317940115928,48.0920639038,12.175919532775,-0.1939110904932,-91,100,14.316835403442,-6.442157745361,1,2,3,38.2840232849,1,0,4101,3.515733242034,10,9,861,686,0,874525,998608,7729,48835
1629462900,14.260125160217,2.874218702316,-0.846150755882,48.4390258789,-40.9867172241,-0.13696534931659,-87,100,14.360258102416,-5.882301330566,1,2,3,38.0473365784,1,0,4101,3.515733242034,10,9,863,686,0,874528,999099,7893,50710
1629463200,13.178196907043,0.00234375009313,-0.0006315214559435,48.9079208374,-0.030886400491,0.00666177272796,-93,100,13.28073310852,-5.7024769783,1,1,2,38.520709991455,1,2097152,4101,3.515733242034,10,10,865,686,0,874532,999548,7962,51596
1629463500,13.237125396728,0.001562500023283,-0.0004196458612568,49.286819458,-0.02068300917744,0.04684093222022,-85,100,13.340462684631,-7.394175529479,1,3,2,37.5739631653,1,0,4101,3.515733242034,10,11,866,686,0,874540,1000041,7993,52047
1629463800,13.222982406616,0.0031250000465661,-0.0008407722925767,49.1474571228,-0.04132182151079,0.01336882449686,-87,100,13.3223142624,-6.838153362274,1,3,2,36.3905334473,1,0,4101,3.515733242034,10,11,866,686,0,874546,1000629,7993,52047
1629464100,13.187036514282,0.0031250000465661,-0.0008366825641132,49.2534332275,-0.04120948910713,0.01333248242735,-91,100,13.286368370056,-5.926287651062,1,1,2,35.9171600342,1,0,4101,3.515733242034,10,11,867,686,0,874553,1001104,7993,52047
1629464400,13.26364326477,0.001562500023283,-0.0004090761067345,50.6615829468,-0.02072444371879,0.01340993400663,-83,100,13.362975120544,-7.596726894378,1,3,2,35.4437866211,1,0,4101,3.515733242034,10,12,867,686,0,874558,1001605,8024,52258
1629464700,13.314910888671,0.00234375009313,-0.000622316438239,50.1462287903,-0.03120682202279,0.094232365489,-85,100,13.415043830871,-8.3261013031,1,3,2,34.970413208,1,0,4101,3.515733242034,10,12,868,686,0,874565,1002262,8024,52258
1629465000,13.288393020629,0.0007812500116415,-0.0002086687891278,49.7513656616,-0.01038155704736,0.02015243284404,-83,100,13.386924743652,-7.073504447937,1,3,2,34.4970397949,1,0,4101,3.515733242034,10,12,869,686,0,874574,1002873,8024,52258
1629465300,13.253035545349,0.00234375009313,-0.0005999882705509,51.7706832886,-0.03106180205941,0.0468972325325,-83,100,13.350766181945,-5.989446163177,1,3,2,34.2603569031,1,0,4101,3.515733242034,10,12,869,686,0,874582,1003415,8024,52258
1629465600,13.217679023742,0.00468750018626,-0.001219725003466,50.7965927124,-0.061957873404,0.02004519291222,-81,100,13.315409660339,-5.452291965484,1,3,2,34.0236701965,1,0,4101,3.515733242034,10,12,870,686,0,874590,1003866,8024,52258
1629465900,13.232411384582,0.001562500023283,-0.0004074706812389,50.7414245605,-0.02067564241588,0.107026860118,-83,100,13.330142021179,-5.69918012619,1,3,2,33.550296783447,1,0,4101,3.515733242034,10,12,870,686,0,874601,1004325,8024,52258
1629466200,13.250679016113,0.00234375009313,-0.0006121023325249,50.737071991,-0.03105627931654,0,-85,100,13.347608566284,-5.847714424133,1,3,2,33.550296783447,1,0,4101,3.515733242034,10,12,871,686,0,874608,1004769,8025,52258
1629466500,13.286625862121,0.00234375009313,-0.0006132189300842,50.7820739746,-0.03114052861928,0.01343317050486,-85,100,13.3835554123,-6.3538889885,1,3,2,33.3136100769,1,0,4101,3.515733242034,10,12,871,686,0,874616,1005253,8025,52258
1629466800,13.368536949157,0.0007812500116415,-0.0002048582973657,50.9824104309,-0.01044416986405,-0.00675799231976,-85,100,13.466267585754,-6.345754146575,1,3,2,33.3136100769,1,0,4101,3.515733242034,10,12,872,686,0,874623,1005748,8025,52259
1629467100,13.255983352661,0.00546875037253,-0.00146545737516,49.4682846069,-0.07249366492033,-0.00670109502971,-83,100,13.3521118164,-5.206750392913,1,3,2,33.3136100769,1,0,4101,3.515733242034,10,12,872,686,0,874633,1006198,8025,52259
1629467400,13.227107048034,0,0,49.5844154358,0,0.04011898115277,-81,100,13.323235511779,-4.580250263214,1,3,2,33.076923370361,1,0,4101,3.515733242034,10,12,872,686,0,874640,1006576,8025,52259
1629467700,13.2147321701,0.001562500023283,-0.0004221815033815,48.9079208374,-0.02064801938831,0.00668024178594,-87,100,13.310059547424,-4.22191286087,1,3,2,33.076923370361,1,0,4101,3.515733242034,10,12,873,686,0,874647,1006922,8025,52259
1629468000,13.175839424133,0.00234375009313,-0.0006349136820062,48.6379089355,-0.03088087402284,0,-87,100,13.2695646286,-3.436859369277,1,1,2,33.076923370361,1,0,4101,3.515733242034,10,12,873,686,0,874654,1007229,8025,52259
1629468300,13.296053886413,0.00234375009313,-0.0006142862839624,50.7298126221,-0.031162628904,0.040328104049,-81,100,13.416213989257,-2.430742740631,1,3,2,32.8402366638,1,131072,4101,3.515733242034,10,13,873,686,0,874660,1007476,8054,52412
1629468600,13.1558046341,0.00625000009313,-0.00165559258312,49.6642608643,-0.0822237804532,0.03990271314978,-83,100,13.248728752136,-3.025955915451,1,1,2,32.8402366638,1,2097152,4101,3.515733242034,10,13,874,686,0,874667,1007720,8054,52412
1629468900,13.1558046341,0.00546875037253,-0.0014821765944361,48.5406455994,-0.07194580882787,0.03325226157903,-83,100,13.251132011413,-2.932849645614,1,1,2,32.8402366638,1,0,4101,3.515733242034,10,14,874,686,0,874674,1007950,8099,52523
1629469200,13.125161170959,0.0031250000465661,-0.00084953312762,48.2807884216,-0.04101612791419,0.01990488544106,-83,100,13.219687461853,-2.501380681991,1,1,2,32.8402366638,1,2097152,4101,3.515733242034,10,14,874,686,0,874681,1008160,8099,52523
1629469500,13.151089668273,0.00390625,-0.0010645582806318,48.256111145,-0.05137144401669,0.02659227885305,-83,100,13.2432126999,-1.927939891815,1,1,2,32.8402366638,1,0,4101,3.515733242034,10,15,874,686,0,874690,1008333,8173,52690
1629469800,13.0573940277,0.00546875037253,-0.0012823948636651,55.6830291748,-0.07140763103961,0.01980211213231,-87,100,13.149517059326,-1.089116334915,1,1,2,32.8402366638,1,2097152,4101,3.515733242034,10,15,875,686,0,874697,1008451,8178,52696
1629470100,13.002590179443,0.00468750018626,-0.0010948959970846,55.667060852,-0.06094964221119,0.059156998992,-85,100,13.097116470336,-0.946511983871,1,1,2,32.6035499573,1,2097152,4101,3.515733242034,10,15,875,686,0,874708,1008527,8178,52696
1629470400,13.672018051147,-0.632031261921,0.18054570257663,47.8612480164,8.641142845153,-0.15205092728137,-81,100,13.767345428466,-1.472129464149,1,1,3,31.893491745,1,0,4101,3.515733242034,10,15,875,687,0,874714,1008619,8518,53432
1629470700,13.156982421875,0.0031250000465661,-0.00084863282973,48.4491882324,-0.04111557081341,0.01330209709703,-85,100,13.249906539916,-1.962059020996,1,1,2,33.3136100769,1,0,4101,3.515733242034,10,16,876,687,0,874718,1008760,8765,53839
1629471000,13.0998210907,0.001562500023283,-0.0004259959096089,48.0485153198,-0.0204684715718,0,-83,100,13.195949554443,-1.82771384716,1,1,2,32.8402366638,1,2097152,4101,3.515733242034,10,16,876,687,0,874724,1008911,8765,53839
1629471300,13.073893547058,-0.001562500023283,0.0004264024319127,47.907699585,0.0204279590398,0.01982713490724,-81,100,13.1668176651,-1.67869746685,1,1,2,32.8402366638,1,0,4101,3.515733242034,10,16,876,687,0,874730,1009050,8765,53839
1629471600,13.680857658386,-1.005468726158,0.293460100889,46.8740882874,13.755674362182,-0.15906511247158,-81,100,13.772179603576,-1.431586027145,1,1,3,31.4201183319,1,0,4101,3.515733242034,10,16,877,687,0,874739,1009171,8824,54002
1629471900,13.639018058776,2.005468606948,-0.57127314806,47.880115509,-27.3526248932,-0.06894724071025,-79,100,13.735947608947,-1.358260512351,1,1,3,31.893491745,1,0,4101,3.515733242034,10,16,877,687,0,874744,1009278,9111,54440
1629472200,13.114553451538,0.00390625,-0.00092031789245,55.6641616821,-0.05122872442007,0.01325920037925,-81,100,13.208278656,-1.259623885154,1,1,2,33.076923370361,1,2097152,4101,3.515733242034,10,16,877,687,0,874747,1009382,9296,54751
1629472500,13.049142837524,0.00468750018626,-0.001098787295632,55.6685142517,-0.06116785481572,0.0263861361891,-83,100,13.140464782714,-1.0620418787,1,1,2,32.8402366638,1,2097152,4101,3.515733242034,10,16,877,687,0,874753,1009471,9296,54751
1629472800,13.017910957336,-0.001562500023283,0.0004247052129358,47.8931846619,0.0203404854983,0.03948447108268,-77,100,13.110835075378,-0.868658304214,1,1,2,32.6035499573,1,2097152,4101,3.515733242034,10,16,878,687,0,874762,1009545,9296,54751
1629473100,13.053857803344,0.00390625,-0.000915891432669,55.6743202209,-0.05099163204431,0.026395669207,-81,100,13.145179748535,-0.791869997978,1,1,2,32.366863250732,1,2097152,4101,3.515733242034,10,16,878,687,0,874768,1009609,9326,54799
1629473400,13.052089691162,0.0031250000465661,-0.0007325566839426,55.6786727905,-0.04078778252005,0.03958813846111,-81,100,13.144212722778,-0.686194419861,1,1,2,32.6035499573,1,2097152,4101,3.515733242034,10,16,878,688,0,874774,1009665,9485,55028
1629473700,12.981965065,0,0,55.6743202209,0,0.04593801870942,-81,100,13.071684837341,-0.426567286253,1,1,2,32.366863250732,1,2097152,4101,3.515733242034,10,16,878,688,0,874784,1009709,9494,55028
1629474000,12.965465545654,0.00234375009313,-0.000545899150893,55.6656112671,-0.03038780950009,0.01310846768319,-81,100,13.056787490844,-0.301494717598,1,1,2,32.366863250732,1,2097152,4101,3.515733242034,10,16,878,688,0,874791,1009736,9497,55035
1629474300,12.946606636047,0,0,55.667060852,0,0.03926819935441,-83,100,13.037928581237,-0.261787980795,1,1,2,32.1301765442,1,2097152,4101,3.515733242034,10,16,878,688,0,874799,1009757,9499,55035
1629474600,12.925393104553,0,0,15.678408622741,0,0.03266987949609,-81,100,13.0151128769,-0.202553257346,1,1,2,31.893491745,1,0,4101,3.515733242034,10,16,878,688,0,874805,1009775,9499,55035
1629474900,12.914196968078,0.0031250000465661,-0.003138719825074,12.857747077941,-0.04035686701536,0.032641582191,-83,100,13.004717826843,-0.10445307195186,1,1,2,31.656805038452,1,0,4101,3.515733242034,10,16,878,688,0,874812,1009786,9499,55035
1629475200,12.901821136474,0.00390625,-0.00394502840936,12.77499961853,-0.05039773508906,0.02608824335038,-83,100,12.992341995239,-0.07174266129732,1,1,2,31.656805038452,1,0,4101,3.515733242034,10,16,878,688,0,874818,1009792,9499,55035
1629475500,12.895339012145,0,0,12.70096206665,0,0.01955634914338,-81,100,10.949546813964,-0.05215027183294,1,1,2,31.4201183319,1,0,4101,3.515733242034,10,16,878,688,0,874825,1009793,9499,55035
1629475800,12.888856887817,0.00234375009313,-0.0023781510535627,12.702414512634,-0.03020825982093,0.01954651810228,-83,99,8.2683019638,-0.03257753327488,1,1,2,31.4201183319,1,0,4101,3.515733242034,10,16,878,688,0,874833,1009793,9499,55035
1629476100,12.8870897293,0,0,12.641443252563,0,0.02605845406651,-81,99,2.691908836364,-0.02605845406651,1,1,2,31.183431625366,1,0,4101,3.515733242034,10,16,878,688,0,874839,1009793,9499,55035
1629476400,12.883554458618,-0.0031250000465661,0.0031925498042255,12.6109571457,0.04026110842823,0.00651282677427,-81,99,1.288108825683,-0.03256412968039,1,1,2,31.183431625366,1,0,4101,3.515733242034,10,16,878,688,0,874846,1009793,9499,55035
1629476700,12.8788394928,0.00546875037253,-0.00559457810596,12.58918094635,-0.07043115794658,0.00651044305414,-83,99,0.973380088806,-0.0585939772427,1,1,2,30.9467449188,1,0,4101,3.515733242034,10,16,878,688,0,874852,1009793,9499,55035
